CVE,x,y,poblacion
0901200010572,-99.12845976535658,19.292250133550027,3323
0900300011092,-99.10502963156989,19.303445695237183,5787
0900700014471,-99.08800233538534,19.314315778353556,2274
0900700011814,-99.060580990301,19.33651735862321,3694
0900200010010,-99.2059656266129,19.51301155153527,3183
0901600010872,-99.21433879158825,19.42593025209004,1363
0901400010878,-99.14002556897562,19.366476358148944,5681
0901000011044,-99.19428947792574,19.35471363697516,2563
0901400010505,-99.1424953747962,19.379707946226535,3014
0900700010375,-99.1045343655573,19.378854531895396,6884
0901400010596,-99.17219370503169,19.380674735886245,3156
0901700011505,-99.0609284726336,19.427037623908753,2513
0901000011078,-99.23279284838922,19.347218964722813,5883
090060001072A,-99.09309436760006,19.391452384264177,2520
0901700011030,-99.07281236544549,19.41825673163751,3171
0900500010794,-99.11025563727786,19.50066780951793,2712
0900500011627,-99.1090335562472,19.477202098087137,637
0900200010468,-99.18794448562554,19.482506793620843,4552
0901200011602,-99.17928198522026,19.238215677939596,5746
0901000010845,-99.19273116712398,19.36535196100268,1543
0900500012644,-99.09726139178986,19.510948585127423,2242
0901200010093,-99.18725799837787,19.297475615834784,1875
0900800010404,-99.26333625917403,19.308953925245024,8605
0901300010207,-99.11743689824907,19.260953103797007,2878
090150001088A,-99.13942451743421,19.428249866819428,2011
0900700012403,-99.08477283272649,19.379562665453157,293
090100001053A,-99.23479102077211,19.369354669266368,4574
0901000010455,-99.23223442991927,19.373273951319725,3157
0900700011316,-99.04386824198811,19.350374022794625,3355
0901300011328,-99.02503011083142,19.25012254847174,8341
090110011072A,-98.96459874173411,19.223122939000543,4723
0900500012790,-99.14778571538386,19.531468221520974,3663
0900700011621,-99.06158054464171,19.341049267996176,4393
0900500011608,-99.1241379723319,19.472839877259144,2467
0901700010117,-99.0910791905157,19.44595508694901,3305
0900500013214,-99.12632101711758,19.549957349096562,5814
0901100010594,-99.04263196045157,19.310937944992677,7502
0901200010407,-99.16330926966621,19.293655386027226,935
0901300011205,-99.01236814903365,19.246841389453095,698
0901300010300,-99.11995833757413,19.254806415475535,880
090070001337A,-99.06294649770804,19.32016965032677,7522
0900900240596,-99.08330830882421,19.188036539861343,681
090120001020A,-99.12964882253303,19.304477731725168,1693
0901100010170,-99.00543480177713,19.293481623936785,4060
0901000010741,-99.20103923478086,19.369683627959056,3250
0901100010217,-99.04297998206972,19.28849809284157,5895
0901600011052,-99.22314107772925,19.40928924968007,848
0901300011262,-99.1080494381122,19.28303676952251,2986
0901500011163,-99.1325411398743,19.415512938782012,2805
0900700010411,-99.06960115794955,19.378276336820974,4975
0901500010790,-99.1652237029091,19.433038447212187,2984
0901600011226,-99.1728422294763,19.401107401591926,5300
0901100010946,-99.00282827557305,19.26493200806549,3676
0900700010801,-99.1357387564955,19.361190079439446,3649
0900700011015,-99.06683315801992,19.358188520902583,6358
0900800010334,-99.23229418660965,19.30768638305858,2848
0900500012714,-99.05555786864748,19.456898360098023,2630
0901600010590,-99.17512252343919,19.43804573240735,782
0901400010223,-99.17252529777879,19.391602047148965,1127
0901300011347,-99.12648187960748,19.263252870342754,1530
0901000011843,-99.23607691882764,19.34167114654109,8392
0900400010072,-99.29167521881166,19.367642031236525,2849
0901100211018,-98.99488650591915,19.240512455378347,3055
0900400010354,-99.2868445829441,19.364732121500612,6409
0900800010298,-99.25039985499927,19.30666612629609,2262
0901700011168,-99.09688183299956,19.415815095585074,2078
0901200012278,-99.19291634471806,19.27172035387302,3299
0900600010787,-99.12012773622578,19.3894725303055,4868
0901200011161,-99.17830970858839,19.26741947997039,5990
0901400010308,-99.1402473823959,19.389831888222737,3867
0901000011190,-99.19721492523405,19.342512528684967,3425
0901100011535,-99.02840979989166,19.277152867845444,1920
090140001044A,-99.15450557214044,19.383253867115606,4368
0900600010293,-99.1101566640129,19.40102538928554,5556
0900700015412,-99.07091909500076,19.289130293185174,2677
0901500010324,-99.13233976444536,19.45271375407803,695
0901500010146,-99.13458615862272,19.456564319846006,1384
0901000010811,-99.19434275859108,19.36843363331696,1230
0901500011426,-99.17406830502071,19.405751924966516,1401
0901000012199,-99.21925429265865,19.3525717794433,4398
0900700014927,-99.08086777950514,19.354944953374584,6812
0901000010243,-99.20673830201086,19.386868392865242,7522
0901700010314,-99.09302205413124,19.443565565368072,3467
0901600010213,-99.16671855887452,19.445968017875554,7545
0900500011190,-99.08306624581456,19.492684439470178,4698
0900300010728,-99.13324893305887,19.32535277772489,3836
0901700010916,-99.11913440342134,19.41782269886739,1426
090120001102A,-99.16527539016589,19.280863576780945,3038
0901100010984,-98.99991043543525,19.245724146266266,4106
0900500010332,-99.13837247284934,19.524642927372614,5616
090050001078A,-99.11267549502386,19.502640132900765,2384
0901600010694,-99.17943283501938,19.432302126550994,906
0900700014202,-99.04863718151782,19.325620821113514,3513
0900700013825,-99.10235525860205,19.339919041362556,3400
0901400010030,-99.14084202740474,19.402027126783388,5366
0901300010423,-99.09672596572078,19.248961273168568,939
0901300010758,-99.1055199530005,19.23340175795623,4419
090120027180A,-99.15980050471023,19.194316491843733,1369
0900700011462,-99.0590526616088,19.345917877596413,2160
0900901520613,-99.03390649980554,19.179071897827274,2338
0901200262297,-99.2187802669566,19.22483917498665,1773
0900700014556,-99.05036252016488,19.374395078079353,1063
0900700014999,-99.0301215540484,19.34227653388894,3431
0900900110416,-98.9871677664093,19.2195770092815,3231
090170001151A,-99.06146277851012,19.42622501910049,2248
0901400010647,-99.14667688332491,19.375456184070632,5658
0901200011617,-99.17416040980952,19.231735498840514,6711
0900600010541,-99.06793941383972,19.386934508574807,3564
0901100011357,-99.05029960357058,19.308816502482482,9088
0900500012856,-99.14023972625954,19.515644553165732,4890
0900500012574,-99.13179624049681,19.52939415601425,3313
0900700010623,-99.01531986342347,19.377114913832916,5433
0901700011346,-99.11079628483539,19.412524126625623,1274
0901000010703,-99.21078729141779,19.36721217555528,1913
0901100010664,-99.0532306265105,19.29020257694615,6573
0900700014503,-99.00802395911361,19.371723882343726,4051
0900300010107,-99.12459160862342,19.354487367000896,6992
0901000010991,-99.18237664505402,19.357239780659185,2679
0901100011323,-99.0511074603216,19.280458642559207,702
0900500012108,-99.10221580218078,19.460216457545005,3677
0900700010888,-98.99512521027027,19.368056363219893,4544
0900500013163,-99.09461498023909,19.49929535266196,1911
090050001224A,-99.0903790684469,19.458900912572915,3517
090070001497A,-99.07781759846982,19.349905794858195,1927
0901300010495,-99.11210605105926,19.24273329211959,536
0901200012102,-99.16203290269058,19.277786432515384,2730
0900500012165,-99.07336822009695,19.460281972850893,1009
0900300011745,-99.12124785114985,19.326272144999706,3535
0900300010520,-99.12620521307981,19.333991819834047,2615
0900700013238,-99.02144722931651,19.335004059495237,6000
0901000011487,-99.22803254252676,19.379778976880328,4629
0900200010970,-99.20468537485894,19.49844647743301,2953
0900500010972,-99.11530452669349,19.494660010583527,2989
0901500011500,-99.13394913394323,19.405822945696162,3145
0901200010905,-99.19008200073178,19.28364541666039,4546
0901100010325,-99.06210399398134,19.286540831405713,3675
0900700015130,-99.06748366046767,19.33339287524034,2592
0901000011203,-99.189715459544,19.343937288477964,396
0901400010666,-99.13814580945848,19.375651593276086,3479
090020001067A,-99.18468731789945,19.472167290097367,6226
0900600010170,-99.08052964807531,19.401237168982103,2014
090050001231A,-99.09176569961294,19.45383290919925,3306
0900700011513,-99.03201992035164,19.352362437288807,5064
0901400010219,-99.17453101002198,19.394611254036008,4029
090070001433A,-99.07066367982075,19.29650647646279,4019
0901200011015,-99.17151973658035,19.282352750270302,1631
0901000011222,-99.20546459716572,19.3388499800279,4628
0900700012920,-98.99670257865144,19.34296065580752,5442
0900200010114,-99.18714524776875,19.500039322653212,9866
0900700013670,-99.07312169602086,19.361376338144016,4143
0901000012184,-99.219177685288,19.356341057103478,1979
0900500012945,-99.0835372758482,19.471363597690107,4598
090160001036A,-99.202371100697,19.446945466230837,3263
0900700012085,-99.07962499299782,19.308771006175615,5799
0901100011465,-99.04734723232541,19.306178140772797,4499
0900400010405,-99.27936562455037,19.37865675489891,4253
0901500010409,-99.14183365809308,19.452511817394466,1281
0900500010440,-99.15830556991848,19.51862077218179,5028
0901600010209,-99.17133339430701,19.45081977113088,1289
0901500010343,-99.12888994682565,19.448252324932803,10857
0901700010808,-99.06960002633016,19.428389086560912,3529
0901100011427,-99.00968775670704,19.265386803711166,5292
0901200012009,-99.16886742960176,19.261029924498082,7701
0901500010748,-99.14453846651487,19.43280114731765,4753
0901300010283,-99.13380778629873,19.256097358666914,5623
0901500010042,-99.15715926595864,19.460510484915474,2930
0901600011067,-99.21503669149669,19.41134782382937,639
0900900290609,-99.0572684457634,19.20224918273569,159
0900900170384,-99.00715448186426,19.19017385923284,3799
0900500012907,-99.09599945169654,19.486124944411735,5111
0901700010526,-99.10893253438671,19.430969195573685,4882
0900600010236,-99.12766126814832,19.40184375461979,4221
0900600010382,-99.12795697033559,19.394279697220664,2840
0900500010991,-99.10015586791862,19.49850212284516,5676
0900500010830,-99.09163785793305,19.500970539453295,4501
0901300011440,-99.08763299798571,19.22582026594069,4557
0901000010224,-99.20540929353517,19.38881377654795,499
0900500011788,-99.11498254117343,19.474511739097522,3082
0900400010208,-99.30506031781927,19.361278108263175,7474
0901500010979,-99.1292940570056,19.42460942687926,2385
0901000011646,-99.23624669112078,19.354096556729182,4731
0901000012165,-99.21199088340087,19.3734163450732,3201
0901300010508,-99.10687168700494,19.24011048824395,6807
0901500011040,-99.1405270490515,19.421498415594986,5119
0900300011143,-99.13885049678484,19.336223304630543,540
0901300011116,-99.09558827982849,19.2636587483924,2848
0900300010713,-99.13236048302726,19.32967134855553,4685
0900300010446,-99.15818781086303,19.337028609249952,5501
0901200010746,-99.12652650759338,19.286711044960786,1681
0901700010297,-99.10257692064718,19.443382484483056,3631
0900700011087,-99.03769690975822,19.3613652431998,5902
0900700015677,-99.03710242109034,19.36709420962507,5416
0900700010407,-99.07553422277698,19.37740130404424,6972
0900700015395,-99.04492888206369,19.314430356149842,3565
0901400010859,-99.15302446054052,19.367731137885837,5794
0900700014448,-99.08580346836139,19.318641351874525,2475
0901400010191,-99.17992040226909,19.391826248193844,4213
0900600010325,-99.07395372210982,19.397654165578963,4283
0900500011523,-99.08025136601235,19.483974380026922,5471
090160001082A,-99.21786903392338,19.431105843835574,2213
0900700011424,-99.07062384279448,19.346420251144494,2881
0901200010642,-99.22151172183024,19.287783938348483,2514
0900500011487,-99.09798277134627,19.48407664647552,2732
0900900240219,-99.0685196772241,19.1816933932031,4502
0900700011000,-99.07018044350274,19.35867077483098,5229
0901500010536,-99.13706269113214,19.44356356196702,5292
090130001032A,-99.10910862849555,19.254843001065577,13
0900500010559,-99.13386715598446,19.515415090563987,2660
090130001064A,-99.10152001807685,19.216103730906553,3126
0900700014880,-98.99970316308271,19.336892504678197,5581
0900700014683,-99.0341133739127,19.36781399740646,2771
0901000012057,-99.24793483934349,19.32915659083186,3669
0900200010294,-99.19302810334003,19.486104060846515,6122
090110001108A,-99.05396054973326,19.280043805635277,2415
0901700011153,-99.09802180379017,19.41927949892435,885
0900800010349,-99.24036314207751,19.297966886276072,9652
0900800010086,-99.21706238675337,19.327254507078468,3234
0901200011424,-99.18722909814394,19.27047048950571,4485
0900500010258,-99.1388451025398,19.532694802210617,4738
0901200010233,-99.12830478985568,19.30024075510048,3761
0901000011631,-99.24069301713537,19.35471920318676,4992
0901200262314,-99.19438459146957,19.224073844638177,71
0901200012348,-99.16646929987931,19.22834419339274,638
0900600010804,-99.11565936197854,19.38395314632261,4824
0900500012428,-99.0696138067243,19.448572521882447,2407
0901500011017,-99.15662674640375,19.422216952081598,4538
0900300010234,-99.18254087938958,19.344129942510776,710
0901200011072,-99.178256075338,19.27780881853252,9407
0900300010215,-99.12288486445695,19.34856823651974,6100
0900700015215,-99.07964032792025,19.33086705880483,5858
0901500010555,-99.16132887091798,19.447682198396723,4962
0901100240749,-98.9692153027293,19.211781950824488,306
0900500010722,-99.13025049803653,19.49882940825382,3178
0901700011492,-99.05948821009096,19.427137488613134,900
0900600011022,-99.06355034665422,19.383782705285018,2024
0900500011716,-99.06544385813172,19.47793210336383,3589
0901200011443,-99.222825036998,19.27612587230136,4658
0900500010741,-99.12409631565947,19.495792403652374,2303
0901500010771,-99.13182594076126,19.43293119323974,947
0901700010282,-99.10647209560052,19.442163944123067,3381
0900300011181,-99.10972961071349,19.31189469722816,4132
0900700012155,-99.07144746575007,19.301736311243207,3769
0901500010254,-99.142877522331,19.454720192743277,230
090140001083A,-99.1617673984134,19.369258995921918,3012
0900200010754,-99.1627859266746,19.466410006369976,2282
0901500011322,-99.17411597862356,19.413146919414032,1252
090080001025A,-99.23809208025236,19.310963204303196,3734
0900500012269,-99.08288938244719,19.45587418187463,2773
090120001045A,-99.14218057607515,19.29680186832741,3668
0900700010892,-98.99360093635443,19.365080275322224,2220
0901300011366,-99.07224963707235,19.254478432860587,5812
0900700010322,-99.12045101489007,19.379032603913295,4540
0901700010935,-99.11160315329123,19.41663933025234,3159
0901000011805,-99.20286985491435,19.3919527562064,3603
0900500010436,-99.16311243050869,19.52085966608753,4302
0901000011171,-99.21785447328561,19.342582127174236,13918
0901200012210,-99.23713012757842,19.26813193670493,4455
0901600010425,-99.21467886552898,19.44574228024696,2723
090150001049A,-99.15149810203695,19.446739081050577,1836
0901200011388,-99.22754475724648,19.301627299513182,3739
0901200012189,-99.20639049707661,19.283854979964996,5279
0900500010084,-99.14184542840673,19.55613607197526,3396
0901000010756,-99.20299968678208,19.36714020166721,1488
0901500010822,-99.16920575307451,19.431491384901253,4209
0900600011183,-99.06685768023237,19.406936857876953,2241
0900300011779,-99.10593520876681,19.323111628437115,1832
0901200010661,-99.21333781921693,19.28825104988792,1039
0901200010322,-99.22563556683356,19.295164115528085,4837
0900200010491,-99.17938478371768,19.47711007901525,6312
0901000012038,-99.23943460333643,19.359730550613154,4207
0900800010194,-99.22422063855723,19.31914496942203,3249
0901100010753,-99.01823952170729,19.300989611490415,8372
0901000010281,-99.24395552900644,19.384795322452185,237
0901200012051,-99.23005755658829,19.271786847517824,4700
0901200011212,-99.1631401962768,19.234866157405147,3550
0900300010639,-99.16305297907303,19.326992518607184,12525
090150001145A,-99.16505498031385,19.403823770345856,3506
0900700015056,-99.05291127464456,19.326656927317234,806
0900300010060,-99.1478480784975,19.35359469613853,4299
0901300011563,-99.01772616459142,19.239804610234795,323
0900300011707,-99.12561090134307,19.325940681095616,5005
0901600010707,-99.17823999600952,19.43448016418478,1745
0900600010289,-99.1150337149027,19.400026074040607,1038
0901500010432,-99.13714771688798,19.45125826590783,139
0900700015658,-99.0453843980896,19.37400070741936,7959
0901200010977,-99.15130674747172,19.286182883457396,221
0900500012606,-99.1258611043262,19.56224807645069,3240
0900200010330,-99.17672154810528,19.487215269062446,2352
0901500011498,-99.14025961388289,19.405552226618994,6019
0900700010568,-99.0717148097248,19.369082550542274,5839
0901500010593,-99.16210261000029,19.444214849470058,4685
0901000012381,-99.27392183329026,19.316023053410643,21
0900200010326,-99.18112524567414,19.48654491008848,8373
0900500011612,-99.117542210487,19.477153743372345,2463
0901500010767,-99.1385256423804,19.434109099130207,260
0901200010708,-99.13087013051084,19.28898133525957,4664
0900200010311,-99.18461555353093,19.483542540726912,3817
0901300010029,-99.13027935412275,19.28212057729936,2146
0900700010572,-99.06831135493056,19.366864435542315,5325
0900900110401,-98.99822627215482,19.221533902884445,10423
090170001062A,-99.1071473462507,19.427182900300444,2021
0901100011395,-99.02825163341247,19.281055222892835,1799
0900300011463,-99.1007119985456,19.316558803050487,2844
0901500011074,-99.12863917714263,19.418418395918874,7648
0900600010575,-99.11849173881104,19.393567743894295,6876
0901300010160,-99.11760030037739,19.263503607834554,4044
0900400010369,-99.27351713246318,19.358823750060395,14609
0900700011142,-98.99782465946069,19.362267447950288,3200
0900700011890,-99.07738323893868,19.32548142210958,5546
0900700012051,-99.05365383735517,19.315892251127472,11206
0901000010898,-99.23271383710195,19.35783570129393,2279
0901300011101,-99.09536622484227,19.269906178037587,4781
0901000012358,-99.25508631702081,19.366826111962112,3083
0901300010438,-99.10006020813603,19.24135474096708,1537
0901200261528,-99.20006504223436,19.219441116605193,7452
0900200010415,-99.1489621741853,19.475977661832623,4165
0900500013197,-99.14440405981216,19.53317955967972,5244
0900500013233,-99.13012790088747,19.566818586245276,6414
090140001069A,-99.1874577982858,19.37711700330105,1735
0901300011120,-99.09780452827394,19.260188351346287,2499
0900700015323,-98.99386850968199,19.331941828924286,3240
0901300010762,-99.09950375525291,19.229296293960328,1530
0900600010378,-99.1304113627974,19.39397770754019,2360
0901000010597,-99.20862783320513,19.374454259283826,3848
0901200011299,-99.2309638313875,19.27655087609369,5328
0901700010579,-99.12372445167117,19.43091200184872,2007
0901600010232,-99.21022224996473,19.452201317041418,28
0900500013248,-99.12582265905068,19.5681893170558,5663
0900300011726,-99.13408421780437,19.31697595627681,2983
090100001078A,-99.19795156649192,19.369052151075923,1113
0901000012235,-99.24329720667559,19.357277044583707,2796
0900600010518,-99.07575601549605,19.39064259595975,5337
0900700015376,-99.08463961525653,19.310513649588994,961
0900800010211,-99.24024803963667,19.316990411322692,5516
0900700014236,-99.04292436879845,19.321439483789042,8000
0900600011179,-99.06642369286499,19.410862426065922,8203
0901000010949,-99.21168461069429,19.357063889856192,1094
0901100241520,-98.97964998917249,19.221191441780547,74
0900500012339,-99.08355021162106,19.453176693224982,751
0900700012649,-98.99186136501451,19.352783920905644,4309
0900400010119,-99.30291816480458,19.34537162050297,6497
0901600010675,-99.18656967670475,19.43334115155061,2612
0900200011184,-99.20607851529358,19.502388377797658,1433
0901200011547,-99.19879251928307,19.272924664396623,2859
0900700015639,-99.05081354369496,19.379352299306884,1737
0900700013755,-99.09609161071286,19.35025484522343,3456
0901000010667,-99.23719008019741,19.36495069425062,5010
0901300011169,-99.06464547427596,19.245068680215166,11635
0901500010663,-99.12635929413631,19.43615220920152,1838
0900600010880,-99.12886731284529,19.38328188876575,1783
0901000010474,-99.2073275079502,19.37840887185676,9421
0901700011083,-99.11020342374054,19.415776219845974,1213
0900700013897,-99.0728564841634,19.31475047655584,3937
0901700010437,-99.09888578185699,19.439820292368545,3905
090130001107A,-99.12566468881802,19.27183272613434,3253
0900600010359,-99.0678176170738,19.393997326709574,6468
090110001001A,-99.05544120709611,19.307050104686553,5957
0900400010392,-99.31976112558799,19.34693882384181,599
0900300010709,-99.13797947710636,19.328289536513008,3117
090070001369A,-98.99958018818728,19.37018344576241,2858
0900700013115,-98.99878965980932,19.340456824270657,5980
0901600011103,-99.20188976536858,19.40407427276549,3137
0901700010441,-99.09950545804949,19.437177119028693,5328
090100001110A,-99.2023050160249,19.34601502234412,3881
0901500011159,-99.13658547143253,19.415926986952744,4258
0900500011345,-99.07658971684893,19.486892997769797,6216
0900300010056,-99.1526430280763,19.350803679705972,3895
0901200010515,-99.23528261431544,19.289822341744372,4311
0901700010598,-99.1163852907347,19.427867402347864,4
0900700012456,-99.09882643084303,19.378426068661167,4606
0900900290473,-99.04721909357939,19.19710599718724,3057
0900700015465,-99.06151131119937,19.32511150938671,1777
0901200011621,-99.16769815248449,19.242553610904906,5835
0901200010816,-99.22733540161845,19.281281698798903,3627
0901700011295,-99.07679880871909,19.412598919560004,4277
0901400010539,-99.13792504059526,19.378317426280866,2679
090070001401A,-99.10177492093412,19.335694566339377,2883
090050001217A,-99.11625026439157,19.46336854455724,4413
0900700014895,-99.07253937531597,19.385203632957865,3426
0900600010344,-99.07147609775565,19.394714848718145,3910
0900700014698,-99.06140934128359,19.36868979733361,3320
0901000011519,-99.21573720794952,19.38102826673083,4650
0900500011383,-99.14445875246267,19.47823965881701,4092
0900500013360,-99.11614297765378,19.508644222998843,4725
0900700012808,-99.06551539420651,19.341670591078383,4320
090170001105A,-99.12298043558,19.41572170541558,4115
0901300010870,-99.02010463269153,19.242379038079577,2133
090150001113A,-99.14654673083201,19.416741258897027,9074
0900500013356,-99.12783964720794,19.512341366731352,1096
0901300010279,-99.05258009986342,19.25694761511201,4570
0901400010350,-99.18356194918213,19.390137535887458,3701
0900500011792,-99.11821624903861,19.473498431852637,2749
0900600010679,-99.09838684653676,19.39205554556586,2575
0901500010517,-99.1439922980647,19.449621491286226,8412
0901300011031,-99.08982340633477,19.241684924337118,8257
090030001079A,-99.16947755976123,19.317318018492458,9058
0900700011049,-99.05531324853442,19.3600177393024,4690
0901200012371,-99.1899371554079,19.244262832656464,17
0900600010274,-99.11629234403485,19.40347153962639,4869
0901600010730,-99.21261149795015,19.432376276189284,4046
0901700010475,-99.08422157014098,19.43689123558808,1419
0901700010973,-99.10471634908397,19.419494533955817,996
0900700011354,-99.11548108057568,19.348005517940432,5489
0900700015624,-99.08727254094764,19.3090188056536,3644
0900700015075,-99.02300700629121,19.328612368830697,3792
0901000011307,-99.21148173803411,19.310287004207744,2914
0901200261693,-99.21889080823257,19.211448445633447,238
0900500012019,-99.06444679689218,19.47146817443966,4307
090070001255A,-99.08196428917442,19.351350080484686,4901
0900500011881,-99.0980322095434,19.466754427753308,2455
0900500012057,-99.11499196089065,19.465818515882752,2694
0900700013628,-99.0383904510158,19.390658938110974,1158
090030001136A,-99.11670522790125,19.315170459716388,2243
0900700013079,-99.04203351425242,19.328928445955103,6741
0901400010435,-99.15025153770993,19.38642071226616,5570
0901700010691,-99.12191595931519,19.424046318867255,1989
0901100011446,-99.03341596825159,19.285007538461088,3561
090060001065A,-99.10074635513489,19.389850150523905,2015
090050001128A,-99.11055712375776,19.485010343456075,7970
0900700013967,-99.09082551338773,19.351218595244458,3638
0900300011266,-99.11522427306792,19.329942562767286,2811
0901500011089,-99.17366195061216,19.41988400596569,2004
0900600010607,-99.11048609872417,19.392192497196426,7114
0900300010677,-99.14387388435796,19.323965920067167,8113
0900700015592,-99.03724615604341,19.38142334271275,1833
0901700010564,-99.0907114041395,19.43464108559335,3597
0900500011133,-99.11093901437006,19.48956641328158,6118
0901700010225,-99.1192933956542,19.444176510170827,7677
0900200010608,-99.21447538580753,19.47745882014742,5135
0901500011267,-99.13715973967865,19.41204909238126,3280
0900700010303,-99.03544025128399,19.380614305824405,1103
0900700015889,-99.08713488146525,19.332938418784916,2195
0900800010137,-99.24880943718267,19.31940202146149,7781
0901200010657,-99.21744536871469,19.28748339293395,1833
0900700013242,-99.0039753151653,19.339025007517144,8092
0901400011005,-99.14658030533147,19.36275020521308,7611
0900700013651,-99.08009815790783,19.365641332506783,2692
0900700014857,-99.02345808010733,19.32317184130174,5508
0900700013717,-98.99741485666009,19.36655160049944,2261
0901200262403,-99.18654011885549,19.215111461859664,2553
0901200010801,-99.2310971849053,19.280049522334316,3896
0900500011222,-99.06916906140103,19.490913686101248,3836
0900500012733,-99.13079093795054,19.561374855408648,3894
0900700011180,-99.1138910532562,19.353432156067147,2051
0900700015766,-99.00500590445425,19.373608660708285,2047
0900700015569,-99.02016758428287,19.33817426896914,4114
0900200010843,-99.16764680489513,19.459882004093707,3643
0901600011264,-99.23999359583799,19.404221090648978,1029
0900800010033,-99.2105655919781,19.334034219338598,594
0900600010645,-99.102616360022,19.390500784320263,2127
0901400010789,-99.14569652476814,19.37087638531305,2843
0901300011192,-99.01784729136918,19.247311060289437,9781
0900700015713,-99.08403660087468,19.334292044471105,3338
0900500012998,-99.12539539589035,19.546302048760207,4749
0901600011048,-99.22733762291503,19.411563077738695,1082
0900400200316,-99.33171037137679,19.313523146948096,15087
0900500013271,-99.14935585920992,19.556398100488785,4264
0901200011566,-99.18413460214117,19.266925209247955,305
0901200010341,-99.21676295745712,19.29286481992898,2923
0900200010858,-99.16310868650459,19.46064241615107,4395
0901000010050,-99.1969037657339,19.39854208391522,4144
0901500011407,-99.13759966167036,19.409040176115504,2280
0901600010976,-99.20928565255828,19.42162295218548,78
0901600010641,-99.19885069445144,19.43493951608422,2207
090070001508A,-99.01971069571255,19.326994601769155,3945
0900700011509,-99.0379175763884,19.353040028693847,4535
0900700012738,-99.00803029205629,19.344911467481523,6698
0901200010106,-99.1823108815229,19.301309893066378,305
0900700010695,-99.11523976686952,19.366378937240086,3633
0900500010135,-99.15343512186307,19.551041180219286,4716
0900700014560,-99.05835976405643,19.3756135263733,969
0900500011985,-99.0761585448622,19.468278016518525,6515
0901500010926,-99.17296116130028,19.42834866298377,3007
0900700010017,-99.05347926699585,19.39720387221608,5868
0900700012969,-98.98288230404916,19.34340333094103,2472
0901000011364,-99.26479258107317,19.317617500793435,6072
090120001038A,-99.16888299141661,19.290806809905288,769
0901000011985,-99.21622275711732,19.37701191979685,4355
0901000012377,-99.2104508753584,19.3700955749529,2502
0901200011994,-99.10251013890262,19.297383257167468,3188
0900500012983,-99.15528005235328,19.556090709311928,3377
0900700015817,-99.05504396105216,19.37298233714493,504
0900500011171,-99.09641775462802,19.493380359251784,6810
0900900170365,-99.01081468467389,19.198575705525784,4952
0900300011730,-99.13315202711954,19.314891793568833,645
0900700010981,-99.0883158077308,19.360256941490352,6435
0901400010026,-99.15055484405526,19.403000262305504,4161
090110001154A,-99.04665026855213,19.313199428028334,2156
0901500010165,-99.12725909041573,19.454568894606417,5259
0900800010052,-99.2223196162914,19.330207829696946,2382
0900900010026,-99.02301671589716,19.191738597609106,3378
0901000011218,-99.21536599152381,19.33705584997211,2825
0901600010660,-99.1884302043672,19.435622924712614,4042
090070001198A,-99.07235332688663,19.318438678075328,6035
0900500011773,-99.12575976609708,19.46460710592552,4611
090090011051A,-98.98444651852009,19.20798968936252,971
0900700010271,-99.02841413070367,19.38438595816832,4150
0901000011769,-99.27314002300571,19.337221852743042,9985
0900700012564,-99.0041764973583,19.35347911565737,6800
0901400010558,-99.18636147617825,19.383371519866408,2425
0901400010079,-99.15226492163805,19.3999239728528,6309
090020001028A,-99.19157936024003,19.48978959748389,3133
0901300010387,-99.12027123551114,19.24516217052773,6531
0900700012140,-99.07504335387772,19.304480859950385,7841
0901100211516,-99.00664777271587,19.227448129539447,75
0900900110420,-98.99786100506113,19.21250223077733,7426
0900700010089,-99.04271735309054,19.39173371978569,2144
0900500012771,-99.13027132143748,19.545366890906003,5099
0901700011257,-99.08172505389216,19.41601318418975,2583
0900700012189,-99.0656845860504,19.300670689519432,2349
0900700013789,-99.10214100605562,19.34970201146825,3719
0901000010332,-99.23245180731364,19.38167239596576,4719
0901200012174,-99.11074865778475,19.297929222763926,1993
0900200010824,-99.17386489807791,19.460266414773205,3028
0900700013420,-98.98448753601615,19.331673721409473,4302
0901600011211,-99.18140268397607,19.398239878313785,5224
0901100010927,-99.03863971794004,19.29049075397808,3863
0901200011655,-99.16309615523465,19.229471590390965,1380
0901100010039,-99.03818308772729,19.299972911606588,6748
0901300010086,-99.1193872009473,19.26899385731008,2233
0901500010080,-99.14071442957041,19.460129550634583,7933
090070001166A,-99.04442167201131,19.34421399704542,3498
0901200010360,-99.18187488309881,19.292334922184974,4479
0901100210791,-98.99299387252881,19.238889194051414,406
0901500010038,-99.12955936858349,19.461168521071187,2800
0901600010849,-99.20717723206654,19.42875412771583,831
0900700015431,-99.10635669998025,19.37115918282577,2463
0900700013149,-98.98734772822557,19.33932423773129,3862
0901100010950,-99.00559122040073,19.26153937139532,7862
0900700010939,-99.12003127528449,19.360712782464702,4294
0900700014147,-99.07462169226754,19.33268069972529,508
0901700010780,-99.0972545700138,19.425169396710135,4389
0901600010139,-99.19437036297458,19.457683121245896,5001
0900600011198,-99.07360132065051,19.408922541476738,2099
0901600010656,-99.1935700022917,19.434805497553064,3967
0900700014293,-98.96808240169587,19.328375125850027,5256
0900600010594,-99.11167770661012,19.39003297708393,2900
0900500011114,-99.1279686075775,19.486973389301497,2112
0900500012292,-99.097863145664,19.45408386135227,4245
0901200010464,-99.13500738769078,19.295433313982986,1353
